open,high,low,close,volume,feature
104.363841,105.795233,103.882055,105.309084,814137,-0.021531
105.355834,105.660262,103.323974,103.623397,1132083,-0.013032
103.695033,103.913337,101.451380,101.665411,1153264,0.003888
101.536534,101.808171,101.470802,101.742306,804817,0.003642
101.861408,103.035547,101.695894,102.868398,858502,-0.012018
102.723577,103.091658,101.101623,101.465195,847706,-0.005157
101.278535,102.739088,101.103889,102.562228,982020,-0.018766
102.686208,103.127580,101.487878,101.925982,951041,-0.016786
101.870972,102.184881,99.032737,99.338842,1138008,0.006347
99.387944,99.626665,99.179008,99.417667,1117247,0.007460
99.518157,99.992352,99.469220,99.943206,1120842,0.003228
100.028608,100.890042,99.590007,100.449595,1004492,0.001644
100.439208,100.856502,100.280471,100.697357,887669,0.000682
100.770928,101.270185,99.791982,100.288850,894578,0.004377
100.274120,100.396635,99.828069,99.950188,1123187,0.006594
100.012634,102.176254,99.532173,101.687746,969167,-0.009211
101.687088,101.928677,100.965561,101.206007,1116503,-0.006203
101.212474,101.232462,100.486625,100.506474,899204,-0.002632
100.310815,100.581130,99.427360,99.696019,1126575,0.005518
99.644681,100.671092,99.633097,100.659390,841970,-0.001313
100.600051,101.128321,100.295647,100.823241,1076436,-0.003722
100.682034,100.800891,99.406988,99.524478,937543,0.008454
99.554489,100.739608,99.344548,100.527614,1078322,-0.000358
100.462335,101.500706,100.065657,101.101505,872677,-0.005585
101.230159,101.251754,100.241492,100.262880,812188,-0.000582
100.336657,100.668136,100.081634,100.412919,1029982,-0.004661
100.551474,101.008623,99.697643,100.152980,1065381,-0.001073
100.015497,101.023931,99.747445,100.753899,902358,-0.007042
100.883090,100.990449,99.334329,99.440153,808847,0.003338
99.417963,99.888844,98.495861,98.964595,1064287,0.009447
99.015958,101.301911,98.637424,100.916112,988247,-0.009739
100.966306,101.020238,100.093646,100.147140,1033656,-0.006525
100.102922,100.487629,99.010687,99.392664,802603,-0.002815
99.553385,100.524716,99.107940,100.076929,1035532,-0.008930
100.046729,100.401370,98.782436,99.133840,984089,-0.001009
99.120936,99.530134,98.310543,98.718078,1046982,0.001941
98.638768,99.039670,97.843361,98.242653,1075843,0.006221
98.379584,99.969062,98.158069,99.744474,1022321,-0.008512
99.822571,100.184722,98.969710,99.330074,1162638,-0.009016
99.268659,99.486127,98.297269,98.513081,952322,-0.004077
98.608917,98.906526,98.141677,98.438772,932760,-0.004382
98.478172,98.491319,98.437680,98.450823,1114187,-0.005531
98.427829,98.544112,97.324946,97.440062,813619,0.002874
97.429210,98.080177,97.064804,97.714704,974668,-0.005611
97.592931,98.264273,97.322319,97.992553,810965,-0.014564
98.070607,98.255489,97.748529,97.933151,1107071,-0.024494
97.913426,98.263449,97.171319,97.519935,1123392,-0.030360
97.573614,97.931797,94.324269,94.671800,1008213,-0.010498
94.702132,94.887895,94.523553,94.709303,882509,-0.016078
94.517282,94.708886,92.649350,92.837549,918393,-0.000859
92.842613,93.265928,92.634858,93.057692,906317,-0.003390
93.096982,93.239025,92.971294,93.113315,1171940,-0.005295
93.073491,93.339548,91.951276,92.214878,1135380,0.004567
92.236651,92.839153,91.963892,92.565422,804914,0.002765
92.550063,93.030013,92.280656,92.759994,1132412,0.000362
92.589726,92.915160,92.122720,92.447655,1199779,0.005315
92.458841,93.363286,92.289040,93.192139,1102626,-0.000931
93.143233,93.362340,92.922399,93.141502,867199,0.002280
93.112784,93.263748,92.276515,92.426366,1093240,0.013372
92.474767,93.670701,92.293259,93.487207,1141420,0.009354
93.415706,93.667619,93.028184,93.279731,887010,0.020841
93.333621,94.591726,93.178102,94.434372,1106885,0.014801
94.414338,95.005899,94.093265,94.683910,800465,0.015901
94.707444,96.140372,94.492811,95.922983,809028,0.006833
95.908530,97.943740,95.765661,97.798056,924668,-0.010524
97.727903,98.090909,95.963507,96.321289,1189604,0.004062
96.205104,96.683813,95.742648,96.221278,1144647,0.004161
96.195902,96.985061,95.841137,96.628701,882436,0.000118
96.625483,96.956594,96.543885,96.874786,1144442,-0.003170
97.131045,97.769336,96.879319,97.516610,829462,-0.012756
97.528258,97.577007,95.819074,95.866993,1040382,0.000488
95.907483,96.466885,95.754599,96.313354,943383,-0.007227
96.133319,96.282164,96.117889,96.266713,876259,-0.009045
96.326745,96.609210,95.119902,95.399648,995226,-0.001007
95.469026,95.910496,95.281182,95.722154,1187335,-0.003906
95.644673,96.003223,94.030887,94.384714,1126989,0.011352
94.384008,95.607606,93.986388,95.206521,802301,0.005938
95.293242,95.820719,95.277342,95.804733,1023748,0.002728
95.768555,95.860677,95.531151,95.623132,960709,0.005531
95.799049,96.595560,95.466665,96.261572,944809,0.000953
96.216520,96.438848,95.741640,95.963383,1048948,0.006754
96.091084,96.966991,95.803532,96.677684,810943,-0.000001
96.623719,96.710614,96.147818,96.234364,1029136,0.002690
96.282463,97.065765,95.847951,96.629686,992231,-0.003004
96.695405,97.667573,96.581234,97.552390,850909,-0.014669
97.530839,97.566550,96.258492,96.293750,1135023,-0.002945
96.312086,96.565654,95.504013,95.756118,922383,0.003214
95.664109,95.807487,95.321958,95.465038,1037526,0.010535
95.437044,95.939203,95.037985,95.539715,1015550,0.016330
95.393952,97.349973,95.046095,96.996274,982501,0.009281
97.087833,97.462103,96.190170,96.562414,996255,0.016219
96.661301,98.041872,96.412521,97.790186,869268,0.005335
97.792192,99.044795,97.361883,98.610884,877221,-0.008761
98.694393,99.848147,98.371499,99.522543,1152584,-0.022590
99.533970,99.985749,97.711371,98.156899,1197040,-0.015268
98.129767,98.580099,97.031619,97.478964,886638,-0.012458
97.519929,97.922151,94.573826,94.965513,1109246,0.011791
95.138559,96.635520,94.755069,96.247560,884958,0.005637
96.223868,96.906501,95.760573,96.442155,1007731,0.009191
96.431124,96.504602,96.115357,96.188651,929086,0.016079
96.207129,96.918986,95.871954,96.582503,903114,0.015792
96.593519,98.799564,96.289594,98.489673,1182568,-0.003458
98.484192,99.251217,98.174155,98.939746,976322,-0.015706
98.985831,99.234656,98.228226,98.475769,943496,-0.020696
98.500077,98.732402,97.819732,98.050998,943882,-0.027970
98.023699,98.230521,96.585223,96.789441,1020077,-0.028215
96.789847,97.153880,94.316969,94.673040,856711,-0.014505
94.756364,94.816254,94.140017,94.199555,1092364,-0.011807
94.216106,94.517079,92.533132,92.829676,1065865,-0.001779
92.996316,93.274490,91.526161,91.800759,1100913,0.009136
91.712085,93.379588,91.333825,92.996032,863166,-0.000549
93.075020,93.949016,92.738819,93.610880,1173178,-0.006975
93.621438,93.901498,91.809796,92.085262,965474,0.004685
91.978508,93.077009,91.608796,92.704379,1063328,-0.000259
92.888472,93.400028,92.816961,93.328178,977396,-0.009563
93.116052,93.495400,92.682112,93.061237,1046618,-0.009232
93.036048,93.384229,91.062355,91.404430,809323,0.010043
91.331707,93.237722,91.003211,92.903573,1017836,-0.002762
92.921991,93.314473,91.094741,91.481137,814701,0.010621
91.418832,92.610101,90.972654,92.160305,1156381,0.005941
92.228029,93.978034,91.917274,93.662446,1058932,-0.006481
93.566653,93.985018,92.611511,93.027465,982197,0.002799
93.052317,93.314462,91.673282,91.932271,864168,0.018654
92.036055,92.807972,91.985036,92.756554,966183,0.017103
92.692689,94.132611,92.461233,93.898145,952766,0.010307
93.847715,94.865939,93.807186,94.824988,931249,0.004571
94.855548,94.962682,94.716794,94.823892,1062194,0.010148
94.932179,95.436709,94.906882,95.411284,806555,0.011029
95.344602,95.724828,94.991129,95.371257,967120,0.016319
95.194539,96.044844,95.011586,95.860611,815100,0.016989
95.788297,97.548774,95.704738,97.463753,1027071,0.005606
97.467260,98.451977,97.228151,98.211044,909790,-0.000679
98.199928,98.545641,97.387258,97.731322,894668,0.002648
97.751675,98.516811,97.415662,98.179329,1075022,-0.001009
98.198300,98.508312,98.155442,98.465338,1002172,-0.004552
98.567848,98.947941,97.756515,98.134938,1143758,0.001044
98.044579,98.044712,97.439322,97.439454,1074146,0.011523
97.481817,98.507822,97.158830,98.182512,1034920,0.012592
98.113315,98.380043,97.597241,97.863288,1006907,0.021871
97.899935,100.033426,97.440975,99.566652,882203,0.007270
99.641007,100.104563,99.296282,99.759429,1188683,0.007524
99.903781,101.788332,99.839101,101.722474,1055584,-0.009657
101.857577,102.211145,100.755627,101.106587,1077292,-0.003398
101.225497,101.281409,99.242755,99.297602,1008272,0.015978
99.364896,101.015927,99.017474,100.663963,945225,0.007471
100.679205,101.331025,100.259117,100.909975,1161761,0.009851
100.909471,101.919237,100.828127,101.837145,1093762,0.005173
101.679545,102.109571,101.282532,101.712430,1129651,0.010978
101.604057,102.179422,101.381905,101.956500,888967,0.011807
102.170404,103.166638,102.108666,103.104335,1013923,0.001586
103.034594,103.315388,102.928808,103.209422,1029230,0.000609
103.129864,104.596916,102.699688,104.162434,866006,-0.007465
104.268706,104.750475,102.891041,103.368652,815396,-0.005889
103.403683,103.868357,102.033844,102.494432,1142078,-0.000583
102.604688,103.348791,102.383513,103.126492,805452,-0.008257
103.129345,104.069747,102.833603,103.772162,950076,-0.020423
103.826898,104.313092,100.564843,101.037977,884951,0.001371
101.074482,102.048313,100.770723,101.742547,1132823,-0.004553
101.698541,101.985511,101.408774,101.695737,876712,-0.006038
101.657847,102.042832,99.637095,100.015862,1174089,0.008981
100.147752,101.425530,100.112980,101.390326,1119758,-0.004064
101.355697,102.034539,100.874251,101.552160,1027643,-0.007359
101.569125,101.902484,100.423839,100.754524,909282,0.002850
100.628622,100.939785,100.546911,100.857889,1084692,0.005567
100.752135,100.944270,100.145110,100.336452,847714,0.015869
100.197373,100.690459,100.030734,100.523278,961093,0.021148
100.485711,102.995934,100.231869,102.736406,1056294,0.006863
102.767111,102.871872,102.538292,102.642926,864883,0.011934
102.499057,103.722405,102.183713,103.404277,1050818,0.010505
103.210425,104.131263,103.019377,103.938867,1049720,0.007700
103.914364,104.629551,103.770528,104.484925,900617,0.003338
104.655853,105.037063,104.487596,104.868464,930162,-0.002616
104.902365,105.808904,104.849799,105.755911,998608,-0.012932
105.849281,106.348662,104.154248,104.647962,835312,-0.007826
104.595707,104.848503,104.158624,104.410974,874630,-0.008357
104.159073,104.300463,103.147139,103.287345,861096,-0.001193
103.244577,104.058595,103.026684,103.839446,1123526,-0.007684
103.991176,104.053933,102.897192,102.959327,1130734,-0.002171
103.125715,103.400117,102.920911,103.195174,1020427,-0.005229
103.405696,103.408254,102.536568,102.539106,1114372,-0.001968
102.500653,102.926836,102.249166,102.674922,904846,-0.002134
102.387656,102.634160,102.064421,102.310740,1104003,0.000482
102.266076,102.807008,102.017707,102.557930,1077640,-0.003116
102.589533,102.654697,101.539247,101.603785,927175,0.006001
101.603770,103.268959,101.468330,103.131482,979649,-0.009228
103.131354,103.522790,101.808459,102.196346,1169789,0.003040
102.337908,102.384737,101.655466,101.702004,995867,0.012320
101.599030,102.728685,101.306604,102.433857,1023952,0.008904
102.320549,102.702099,101.057241,101.435491,1022527,0.024081
101.599235,104.937633,101.433959,104.767203,939554,-0.000166
104.731646,104.788681,104.379552,104.436427,955531,0.002950
104.413164,104.647343,103.424367,103.656850,836012,0.012031
103.737832,105.301828,103.533667,105.094993,1100261,-0.004124
104.915549,105.937575,104.772751,105.793582,815911,-0.014876
105.915307,106.171637,104.487213,104.740701,953136,-0.010801
104.851863,105.410008,104.676202,105.233707,828324,-0.020699
105.289131,105.561533,102.179760,102.444804,1064697,0.000165
102.421563,103.388005,101.922032,102.886208,947527,-0.006681
102.925348,102.959130,102.707768,102.741489,937095,-0.006546
102.777314,103.094382,101.656356,101.970937,1017371,-0.002263
101.980322,102.662388,101.583943,102.264903,924893,-0.006164
102.080118,102.208903,101.003091,101.130678,885442,0.003094
101.170513,102.645614,100.765784,102.236620,905146,-0.005633
102.211164,102.699298,100.614811,101.097626,875775,0.002572
101.168405,101.844489,100.767713,101.442710,1145999,-0.002939
101.454940,101.572589,101.192855,101.310336,905608,-0.008661
101.324500,102.403278,101.139163,102.216309,1081723,-0.027215
102.189917,102.690519,100.227676,100.721082,1046194,-0.024810
100.683997,101.094078,99.625092,100.032519,904456,-0.023870
100.053372,100.212631,97.728390,97.884197,1002223,-0.005051
97.867251,98.178351,96.011939,96.318114,1035883,0.011280
96.316178,96.379554,96.091737,96.155007,864148,0.015245
96.141716,98.196935,95.784745,97.833682,945430,-0.002943
97.740844,98.827855,97.671575,98.757865,1109168,-0.016249
98.863311,99.135732,97.688258,97.958185,1084581,-0.015676
97.783563,97.878061,97.305389,97.399517,1177241,-0.015750
97.659231,97.768064,95.672764,95.779502,1061937,-0.006360
95.740101,96.123491,95.487438,95.870485,1181192,-0.011820
95.821833,96.006223,94.922246,95.105257,983562,-0.007603
95.234761,95.419595,94.987796,95.172509,1073096,-0.010579
95.064250,95.526858,93.466989,93.924049,1161677,0.000268
93.997883,94.308832,93.304478,93.614158,964289,0.002849
93.562586,94.516927,93.143089,94.095042,877844,-0.000086
94.219190,94.339633,93.902623,94.022815,1088889,0.002941
93.926042,94.363554,93.653015,94.090051,1035547,0.003706
94.091057,94.450171,93.225136,93.582308,864516,0.012406
93.495722,94.735935,93.405255,94.644356,853732,0.006744
94.540962,95.523911,94.176702,95.157276,830763,0.005293
95.154096,95.593610,94.282066,94.719573,954300,0.011884
94.754233,95.724221,94.644007,95.612996,927573,0.006717
95.707907,96.648652,95.340377,96.278929,1150794,-0.000267
96.414877,96.892030,96.059341,96.536048,1039439,-0.004736
96.585009,96.946179,95.719176,96.078453,846775,-0.003453
96.104472,96.874169,96.000923,96.769903,1000353,-0.008949
96.618815,96.638492,95.583495,95.602965,833585,0.001506
95.576711,95.635735,95.347884,95.406803,1041075,0.006284
95.395836,95.633032,94.639249,94.875151,1094287,0.015444
94.800722,97.213464,94.459586,96.864900,1171051,-0.001902
96.937366,97.406498,95.520538,95.985061,1071264,0.006350
96.129042,96.976471,96.052826,96.899645,1082273,-0.002236
96.724087,97.509101,96.293604,97.077047,1138331,-0.003925
96.986208,97.132644,96.430954,96.576772,1015247,0.002301
96.577489,96.808574,96.203629,96.434371,1091295,0.005632
96.440116,96.782851,96.084280,96.426969,1104418,0.010090
96.263944,97.409002,95.823062,96.964910,1041561,0.011152
96.903519,97.764262,96.732533,97.592061,943073,0.006857
97.521661,97.797192,97.193968,97.469352,1136791,0.008074
97.477824,98.810779,97.216015,98.546102,1127183,-0.004161
98.674550,99.670453,98.662951,99.658737,1133900,-0.017579
99.395413,99.541095,97.896393,98.040089,1183084,-0.005467
98.215359,98.422263,97.361957,97.567496,1106881,-0.000118
97.694329,98.102262,96.463576,96.868060,990336,0.005568
96.737794,97.790351,96.350042,97.399945,1075472,-0.000863
97.368179,97.710450,97.302641,97.644726,893366,-0.004212
97.623773,98.326039,97.597700,98.299786,1182046,-0.011767
98.265423,98.601402,96.493621,96.824673,1031753,0.001976
96.769230,97.013282,96.167305,96.410452,844475,0.006677
96.540190,97.203018,96.325816,96.987650,971892,0.003117
97.183451,97.340623,97.035623,97.192780,848375,0.004902
97.118348,97.724336,97.058660,97.664312,906080,0.002602
97.629889,97.862659,96.784331,97.015637,1036161,0.012470
97.041568,97.958967,96.673909,97.589233,1117904,0.012400
97.460447,99.265594,97.084512,98.884168,861605,0.004736
98.913118,99.202226,98.151114,98.438836,987393,0.012810
98.476386,99.352750,98.324038,99.199284,965472,0.010081
99.244038,100.051806,99.078390,99.885088,1140249,0.003988
99.892426,100.450700,99.797380,100.355214,1157326,-0.000886
100.384465,100.963959,100.042208,100.620896,992309,-0.003781
100.483767,101.106061,100.314622,100.936155,1152418,-0.008237
100.832456,100.881919,99.570741,99.619609,996513,0.004584
99.379111,99.859408,99.319462,99.799506,951699,0.007517
99.779628,100.550041,99.457010,100.225979,919549,0.009220
100.089277,100.176791,99.854883,99.942268,1066797,0.017822
100.043826,101.066318,99.773406,100.793870,1022952,0.013640
100.676739,101.989304,100.674382,101.986917,875363,0.006276
102.038945,103.232103,101.611277,102.801241,851057,0.001419
102.626362,103.158478,102.561074,103.092894,814934,0.000000
